,Unnamed: 0,TIMESTAMP,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION,BIN_NUMBER,MONTH,DAY_NUMBER,WEEK_DAY,DELIVERY_LENGTH,AVG_TRAFFIC_SPEED
16036,16036,2020-09-22 15:44:00.000,4,60.162,24.947,60.166,24.934,30,34,0.0,13.3,3.89921,0.0,188,9,266,1,835.083,62.09364548494983
16037,16037,2020-09-22 15:44:00.000,3,60.167,24.95,60.169,24.933,36,42,0.0,13.3,3.89921,0.0,188,9,266,1,1040.2679999999996,62.09364548494983
16038,16038,2020-09-22 15:51:00.000,3,60.175,24.956,60.172,24.958,32,17,0.0,13.3,3.89921,0.0,190,9,266,1,382.7780000000001,71.86850152905198
16039,16039,2020-09-22 15:53:00.000,1,60.194,24.964,60.194,24.956,23,29,0.0,13.3,3.89921,0.0,190,9,266,1,0.0,83.04248366013071
16040,16040,2020-09-22 15:53:00.000,3,60.161,24.912,60.164,24.932,33,35,0.0,13.3,3.89921,0.0,190,9,266,1,0.0,62.43157894736842
16041,16041,2020-09-22 15:56:00.000,1,60.181,24.955,60.169,24.945,34,51,0.0,13.3,3.89921,0.0,191,9,266,1,1500.306,81.27424749163879
16042,16042,2020-09-22 15:56:00.000,1,60.188,24.952,60.181,24.958,45,42,0.0,13.3,3.89921,0.0,191,9,266,1,128.478,71.21086261980831
16043,16043,2020-09-22 15:56:00.000,1,60.187,24.945,60.198,24.934,24,21,0.0,13.3,3.89921,0.0,191,9,266,1,2678.6890000000017,81.27424749163879
16044,16044,2020-09-22 15:57:00.000,1,60.179,24.959,60.169,24.941,37,35,0.0,13.3,3.89921,0.0,191,9,266,1,1511.695,62.79377431906615
16045,16045,2020-09-22 15:58:00.000,1,60.184,24.946,60.185,24.983,46,33,0.0,13.3,3.89921,0.0,191,9,266,1,730.9409999999999,71.21086261980831
16046,16046,2020-09-22 15:59:00.000,1,60.173,24.919,60.178,24.922,23,42,0.0,13.3,3.89921,0.0,191,9,266,1,701.6189999999999,62.79377431906615
16047,16047,2020-09-22 15:59:00.000,1,60.163,24.934,60.169,24.933,31,31,0.0,13.3,3.89921,0.0,191,9,266,1,788.1419999999999,62.79377431906615
16048,16048,2020-09-22 16:01:00.000,4,60.172,24.919,60.169,24.933,38,38,25.0,12.8,3.42565,0.0,192,9,266,1,595.9639999999997,57.193069306930695
16049,16049,2020-09-22 16:01:00.000,1,60.176,24.925,60.182,24.923,31,12,25.0,12.8,3.42565,0.0,192,9,266,1,491.1169999999999,57.193069306930695
16050,16050,2020-09-22 16:02:00.000,1,60.17,24.959,60.169,24.929,37,37,25.0,12.8,3.42565,0.0,192,9,266,1,1315.2059999999997,57.193069306930695
16051,16051,2020-09-22 16:02:00.000,4,60.165,24.963,60.169,24.948,28,27,25.0,12.8,3.42565,0.0,192,9,266,1,755.76,71.70333333333333
16052,16052,2020-09-22 16:10:00.000,1,60.166,24.963,60.17,24.945,42,29,25.0,12.8,3.42565,0.0,194,9,266,1,929.362,79.99666666666667
16053,16053,2020-09-22 16:11:00.000,2,60.155,24.95,60.165,24.935,29,23,25.0,12.8,3.42565,0.0,194,9,266,1,1050.811,53.965384615384615
16054,16054,2020-09-22 16:11:00.000,2,60.192,24.923,60.19,24.911,30,27,25.0,12.8,3.42565,0.0,194,9,266,1,0.0,53.965384615384615
16055,16055,2020-09-22 16:12:00.000,1,60.181,24.952,60.165,24.944,42,30,25.0,12.8,3.42565,0.0,194,9,266,1,1845.8600000000008,53.965384615384615
16056,16056,2020-09-22 16:12:00.000,2,60.173,24.958,60.169,24.945,41,32,25.0,12.8,3.42565,0.0,194,9,266,1,943.947,79.99666666666667
16057,16057,2020-09-22 16:18:00.000,1,60.161,24.955,60.167,24.966,33,43,25.0,12.8,3.42565,0.0,195,9,266,1,458.579,71.75471698113208
16058,16058,2020-09-22 16:19:00.000,1,60.172,24.96,60.172,24.956,32,27,25.0,12.8,3.42565,0.0,195,9,266,1,0.0,71.75471698113208
16059,16059,2020-09-22 16:21:00.000,4,60.171,24.959,60.165,24.936,43,27,25.0,12.8,3.42565,0.0,196,9,266,1,1416.4909999999993,54.60501567398119
16060,16060,2020-09-22 16:24:00.000,2,60.185,24.924,60.165,24.944,45,35,25.0,12.8,3.42565,0.0,196,9,266,1,1924.7809999999995,54.60501567398119
16061,16061,2020-09-22 16:26:00.000,1,60.163,24.926,60.17,24.945,42,23,25.0,12.8,3.42565,0.0,197,9,266,1,913.947,82.73648648648648
16062,16062,2020-09-22 16:29:00.000,1,60.158,24.954,60.16,24.941,31,28,25.0,12.8,3.42565,0.0,197,9,266,1,895.248,60.98287671232877
16063,16063,2020-09-22 16:32:00.000,10,60.182,24.976,60.178,24.949,35,48,25.0,12.8,3.42565,0.0,198,9,266,1,690.003,81.81881533101046
16064,16064,2020-09-22 16:34:00.000,1,60.173,24.925,60.167,24.938,31,26,25.0,12.8,3.42565,0.0,198,9,266,1,917.8570000000004,63.84848484848485
16065,16065,2020-09-22 16:37:00.000,1,60.187,24.917,60.181,24.925,37,18,25.0,12.8,3.42565,0.0,199,9,266,1,230.121,61.50883392226148
16066,16066,2020-09-22 16:39:00.000,1,60.179,24.95,60.188,24.956,31,20,25.0,12.8,3.42565,0.0,199,9,266,1,264.44,82.40131578947368
16067,16067,2020-09-22 16:39:00.000,2,60.165,24.929,60.168,24.938,32,37,25.0,12.8,3.42565,0.0,199,9,266,1,437.2330000000001,61.50883392226148
16068,16068,2020-09-22 16:41:00.000,4,60.175,24.929,60.179,24.924,44,42,25.0,12.8,3.42565,0.0,200,9,266,1,438.595,61.845425867507885
16069,16069,2020-09-22 16:42:00.000,3,60.194,24.956,60.174,24.93,46,53,25.0,12.8,3.42565,0.0,200,9,266,1,2120.6740000000004,61.845425867507885
16070,16070,2020-09-22 16:43:00.000,3,60.157,24.95,60.16,24.941,25,18,25.0,12.8,3.42565,0.0,200,9,266,1,730.363,61.845425867507885
16071,16071,2020-09-22 16:43:00.000,1,60.184,24.92,60.197,24.93,33,30,25.0,12.8,3.42565,0.0,200,9,266,1,117.252,61.845425867507885
16072,16072,2020-09-22 16:45:00.000,2,60.182,24.922,60.192,24.952,40,32,25.0,12.8,3.42565,0.0,201,9,266,1,2504.2100000000014,81.88686131386861
16073,16073,2020-09-22 16:45:00.000,1,60.193,24.962,60.187,24.962,26,28,25.0,12.8,3.42565,0.0,201,9,266,1,0.0,71.16206896551724
16074,16074,2020-09-22 16:51:00.000,4,60.187,24.914,60.192,24.909,29,45,25.0,12.8,3.42565,0.0,202,9,266,1,0.0,63.50207468879668
16075,16075,2020-09-22 16:53:00.000,1,60.193,24.943,60.19,24.914,37,24,25.0,12.8,3.42565,0.0,202,9,266,1,2795.9410000000007,63.50207468879668
16076,16076,2020-09-22 16:54:00.000,4,60.187,24.952,60.177,24.95,41,45,25.0,12.8,3.42565,0.0,202,9,266,1,346.62600000000003,80.81308411214954
16077,16077,2020-09-22 16:54:00.000,5,60.159,24.934,60.163,24.927,36,32,25.0,12.8,3.42565,0.0,202,9,266,1,161.52499999999998,63.50207468879668
16078,16078,2020-09-22 17:00:00.000,1,60.183,24.948,60.167,24.94,36,18,0.0,11.7,2.96578,0.0,204,9,266,1,1864.216,62.28888888888889
16079,16079,2020-09-22 17:00:00.000,5,60.164,24.929,60.167,24.936,28,30,0.0,11.7,2.96578,0.0,204,9,266,1,270.463,62.28888888888889
16080,16080,2020-09-22 17:04:00.000,3,60.187,24.959,60.185,24.979,25,23,0.0,11.7,2.96578,0.0,204,9,266,1,128.478,72.03900709219859
16081,16081,2020-09-22 17:08:00.000,5,60.179,24.926,60.184,24.919,29,37,0.0,11.7,2.96578,0.0,205,9,266,1,245.973,61.99141630901288
16082,16082,2020-09-22 17:09:00.000,4,60.186,24.961,60.187,24.956,29,31,0.0,11.7,2.96578,0.0,205,9,266,1,0.0,83.27727272727273
16083,16083,2020-09-22 17:09:00.000,3,60.178,24.923,60.184,24.92,29,30,0.0,11.7,2.96578,0.0,205,9,266,1,245.973,61.99141630901288
16084,16084,2020-09-22 17:11:00.000,2,60.16,24.941,60.158,24.936,26,17,0.0,11.7,2.96578,0.0,206,9,266,1,294.83700000000005,63.39484978540773
16085,16085,2020-09-22 17:12:00.000,4,60.184,24.913,60.181,24.925,36,18,0.0,11.7,2.96578,0.0,206,9,266,1,0.0,63.39484978540773
16086,16086,2020-09-22 17:19:00.000,3,60.197,24.952,60.195,24.957,24,30,0.0,11.7,2.96578,0.0,207,9,266,1,234.426,83.0
16087,16087,2020-09-22 17:21:00.000,2,60.185,24.958,60.19,24.956,25,21,0.0,11.7,2.96578,0.0,208,9,266,1,0.0,82.9113924050633
16088,16088,2020-09-22 17:28:00.000,2,60.169,24.967,60.168,24.939,30,22,0.0,11.7,2.96578,0.0,209,9,266,1,888.7560000000004,61.84834123222749
16089,16089,2020-09-22 17:30:00.000,1,60.192,24.957,60.195,24.957,26,41,0.0,11.7,2.96578,0.0,210,9,266,1,0.0,83.35748792270532
16090,16090,2020-09-22 17:31:00.000,6,60.163,24.921,60.168,24.93,24,27,0.0,11.7,2.96578,0.0,210,9,266,1,415.667,62.91044776119403
16091,16091,2020-09-22 17:32:00.000,1,60.176,24.948,60.171,24.947,31,36,0.0,11.7,2.96578,0.0,210,9,266,1,763.7550000000001,83.35748792270532
16092,16092,2020-09-22 17:36:00.000,2,60.156,24.946,60.164,24.933,31,22,0.0,11.7,2.96578,0.0,211,9,266,1,759.6790000000001,62.62068965517241
16093,16093,2020-09-22 17:45:00.000,3,60.159,24.915,60.168,24.93,32,35,0.0,11.7,2.96578,0.0,213,9,266,1,563.073,63.4245283018868
16094,16094,2020-09-22 17:46:00.000,5,60.187,24.944,60.185,24.961,23,26,0.0,11.7,2.96578,0.0,213,9,266,1,734.3849999999998,71.09363295880149
16095,16095,2020-09-22 17:53:00.000,1,60.168,24.96,60.169,24.945,33,43,0.0,11.7,2.96578,0.0,214,9,266,1,589.0480000000001,82.16822429906541
16096,16096,2020-09-22 17:55:00.000,1,60.178,24.922,60.169,24.93,28,28,0.0,11.7,2.96578,0.0,215,9,266,1,1245.746,61.901869158878505
16097,16097,2020-09-22 17:55:00.000,3,60.16,24.92,60.164,24.932,31,32,0.0,11.7,2.96578,0.0,215,9,266,1,155.72,61.901869158878505
16098,16098,2020-09-22 17:59:00.000,2,60.189,24.91,60.183,24.919,19,20,0.0,11.7,2.96578,0.0,215,9,266,1,230.121,61.901869158878505
16099,16099,2020-09-22 18:08:00.000,3,60.159,24.945,60.167,24.935,38,33,0.0,11.7,2.33484,0.0,217,9,266,1,2620.653,63.53631284916201
16100,16100,2020-09-22 18:09:00.000,3,60.162,24.942,60.168,24.939,24,17,0.0,11.7,2.33484,0.0,217,9,266,1,496.58900000000006,63.53631284916201
16101,16101,2020-09-22 18:16:00.000,6,60.189,24.945,60.182,24.926,37,22,0.0,11.7,2.33484,0.0,219,9,266,1,2812.851000000001,62.934065934065934
16102,16102,2020-09-22 18:24:00.000,1,60.191,24.943,60.187,24.962,30,35,0.0,11.7,2.33484,0.0,220,9,266,1,734.3849999999998,71.1131221719457
16103,16103,2020-09-22 18:30:00.000,1,60.158,24.946,60.162,24.94,28,32,0.0,11.7,2.33484,0.0,222,9,266,1,459.23,63.085470085470085
16104,16104,2020-09-22 18:36:00.000,1,60.188,24.952,60.186,24.947,24,35,0.0,11.7,2.33484,0.0,223,9,266,1,751.2950000000003,82.77127659574468
16105,16105,2020-09-22 18:45:00.000,1,60.166,24.963,60.17,24.945,28,25,0.0,11.7,2.33484,0.0,225,9,266,1,929.362,81.51851851851852
16106,16106,2020-09-22 18:47:00.000,6,60.168,24.924,60.168,24.93,23,18,0.0,11.7,2.33484,0.0,225,9,266,1,0.0,62.80346820809248
16107,16107,2020-09-22 18:53:00.000,3,60.156,24.95,60.162,24.927,34,44,0.0,11.7,2.33484,0.0,226,9,266,1,1011.686,63.01092896174863
16108,16108,2020-09-22 18:55:00.000,4,60.184,24.925,60.169,24.93,35,36,0.0,11.7,2.33484,0.0,227,9,266,1,1491.7189999999996,61.80281690140845
16109,16109,2020-09-22 19:06:00.000,1,60.158,24.935,60.17,24.945,30,26,0.0,11.1,1.73164,0.0,229,9,266,1,942.0539999999996,80.22297297297297
16110,16110,2020-09-22 19:19:00.000,1,60.159,24.92,60.168,24.93,23,23,0.0,11.1,1.73164,0.0,231,9,266,1,563.073,62.50761421319797
16111,16111,2020-09-22 19:43:00.000,4,60.165,24.949,60.167,24.94,30,14,0.0,11.1,1.73164,0.0,236,9,266,1,714.8550000000001,62.23021582733813
16112,16112,2020-09-23 05:16:00.000,4,60.19,24.955,60.178,24.949,34,24,0.0,11.7,4.30347,0.0,63,9,267,2,710.3570000000001,82.33333333333333
16113,16113,2020-09-23 05:38:00.000,1,60.194,24.938,60.198,24.931,27,22,0.0,11.7,4.30347,0.0,67,9,267,2,0.0,63.07142857142857
16114,16114,2020-09-23 06:56:00.000,4,60.165,24.969,60.16,24.946,29,24,0.0,12.2,4.21737,0.0,83,9,267,2,522.4769999999999,73.64539007092199
16115,16115,2020-09-23 06:57:00.000,4,60.16,24.934,60.168,24.93,27,16,0.0,12.2,4.21737,0.0,83,9,267,2,568.878,63.103896103896105
16116,16116,2020-09-23 07:01:00.000,2,60.158,24.951,60.168,24.939,30,20,0.0,12.8,4.18709,0.0,84,9,267,2,945.17,62.52976190476191
16117,16117,2020-09-23 07:26:00.000,4,60.183,24.952,60.186,24.978,33,44,0.0,12.8,4.18709,0.0,89,9,267,2,128.478,69.24215246636771
16118,16118,2020-09-23 07:39:00.000,1,60.174,24.926,60.169,24.945,23,24,0.0,12.8,4.18709,0.0,91,9,267,2,1220.804,79.50970873786407
16119,16119,2020-09-23 07:41:00.000,1,60.18,24.952,60.187,24.962,24,19,0.0,12.8,4.18709,0.0,92,9,267,2,150.38700000000003,70.39597315436242
16120,16120,2020-09-23 07:41:00.000,4,60.186,24.92,60.189,24.917,26,20,0.0,12.8,4.18709,0.0,92,9,267,2,0.0,62.627906976744185
16121,16121,2020-09-23 07:44:00.000,1,60.178,24.973,60.185,24.98,30,19,0.0,12.8,4.18709,0.0,92,9,267,2,29.986,70.39597315436242
16122,16122,2020-09-23 07:50:00.000,1,60.165,24.923,60.17,24.928,22,21,0.0,12.8,4.18709,0.0,94,9,267,2,642.2420000000002,61.22932330827068
16123,16123,2020-09-23 07:53:00.000,1,60.186,24.978,60.185,24.961,31,45,0.0,12.8,4.18709,0.0,94,9,267,2,128.478,70.85472972972973
16124,16124,2020-09-23 07:56:00.000,1,60.191,24.968,60.185,24.953,24,17,0.0,12.8,4.18709,0.0,95,9,267,2,0.0,80.31843575418995
16125,16125,2020-09-23 07:56:00.000,4,60.156,24.95,60.167,24.943,31,13,0.0,12.8,4.18709,0.0,95,9,267,2,685.673,60.7891156462585
16126,16126,2020-09-23 07:56:00.000,1,60.161,24.942,60.167,24.94,26,16,0.0,12.8,4.18709,0.0,95,9,267,2,355.93,60.7891156462585
16127,16127,2020-09-23 08:00:00.000,5,60.162,24.952,60.163,24.944,22,21,0.0,15.0,4.38403,0.0,96,9,267,2,616.7729999999999,60.76173285198556
16128,16128,2020-09-23 08:00:00.000,3,60.171,24.959,60.168,24.939,24,26,0.0,15.0,4.38403,0.0,96,9,267,2,1096.3600000000004,60.76173285198556
16129,16129,2020-09-23 08:04:00.000,4,60.188,24.963,60.186,24.947,30,39,0.0,15.0,4.38403,0.0,96,9,267,2,751.2950000000003,81.53941908713693
16130,16130,2020-09-23 08:05:00.000,1,60.194,24.958,60.188,24.962,28,27,0.0,15.0,4.38403,0.0,97,9,267,2,0.0,70.90566037735849
16131,16131,2020-09-23 08:06:00.000,2,60.188,24.947,60.174,24.93,39,22,0.0,15.0,4.38403,0.0,97,9,267,2,2180.7490000000003,61.08038585209003
16132,16132,2020-09-23 08:08:00.000,7,60.156,24.946,60.168,24.939,28,22,0.0,15.0,4.38403,0.0,97,9,267,2,693.1630000000001,61.08038585209003
16133,16133,2020-09-23 08:09:00.000,1,60.18,24.956,60.187,24.964,25,18,0.0,15.0,4.38403,0.0,97,9,267,2,128.478,70.90566037735849
16134,16134,2020-09-23 08:09:00.000,1,60.184,24.953,60.191,24.975,30,35,0.0,15.0,4.38403,0.0,97,9,267,2,0.0,70.90566037735849
16135,16135,2020-09-23 08:11:00.000,3,60.17,24.925,60.168,24.932,29,19,0.0,15.0,4.38403,0.0,98,9,267,2,379.551,61.70545454545454
16136,16136,2020-09-23 08:12:00.000,4,60.163,24.927,60.169,24.933,38,42,0.0,15.0,4.38403,0.0,98,9,267,2,640.8019999999999,61.70545454545454
16137,16137,2020-09-23 08:12:00.000,6,60.195,24.944,60.185,24.941,39,33,0.0,15.0,4.38403,0.0,98,9,267,2,2695.599000000001,80.64782608695653
16138,16138,2020-09-23 08:16:00.000,2,60.18,24.927,60.17,24.928,35,41,0.0,15.0,4.38403,0.0,99,9,267,2,1319.7599999999998,60.40458015267176
16139,16139,2020-09-23 08:16:00.000,1,60.187,24.956,60.185,24.953,27,21,0.0,15.0,4.38403,0.0,99,9,267,2,0.0,80.51310861423221
16140,16140,2020-09-23 08:17:00.000,2,60.182,24.958,60.187,24.96,34,16,0.0,15.0,4.38403,0.0,99,9,267,2,0.0,70.04347826086956
16141,16141,2020-09-23 08:18:00.000,1,60.179,24.96,60.188,24.956,37,23,0.0,15.0,4.38403,0.0,99,9,267,2,116.318,80.51310861423221
16142,16142,2020-09-23 08:19:00.000,1,60.161,24.935,60.169,24.933,41,36,0.0,15.0,4.38403,0.0,99,9,267,2,793.947,60.40458015267176
16143,16143,2020-09-23 08:20:00.000,1,60.195,24.958,60.194,24.95,24,21,0.0,15.0,4.38403,0.0,100,9,267,2,234.426,80.93145161290323
16144,16144,2020-09-23 08:22:00.000,5,60.187,24.951,60.194,24.95,24,31,0.0,15.0,4.38403,0.0,100,9,267,2,0.0,80.93145161290323
16145,16145,2020-09-23 08:24:00.000,1,60.164,24.935,60.169,24.933,40,35,0.0,15.0,4.38403,0.0,100,9,267,2,788.1419999999999,61.92579505300353
16146,16146,2020-09-23 08:24:00.000,1,60.188,24.966,60.188,24.962,32,20,0.0,15.0,4.38403,0.0,100,9,267,2,0.0,71.32962962962964
16147,16147,2020-09-23 08:25:00.000,3,60.162,24.939,60.16,24.946,29,38,0.0,15.0,4.38403,0.0,101,9,267,2,457.3240000000001,70.29166666666667
16148,16148,2020-09-23 08:25:00.000,2,60.169,24.925,60.167,24.943,34,32,0.0,15.0,4.38403,0.0,101,9,267,2,625.4859999999998,61.1063122923588
16149,16149,2020-09-23 08:29:00.000,1,60.163,24.943,60.169,24.948,33,31,0.0,15.0,4.38403,0.0,101,9,267,2,680.6889999999997,70.29166666666667
16150,16150,2020-09-23 08:30:00.000,1,60.193,24.956,60.183,24.946,38,32,0.0,15.0,4.38403,0.0,102,9,267,2,734.3850000000003,80.93212669683258
16151,16151,2020-09-23 08:31:00.000,2,60.172,24.925,60.164,24.941,40,39,0.0,15.0,4.38403,0.0,102,9,267,2,1113.8929999999996,60.273381294964025
16152,16152,2020-09-23 08:32:00.000,1,60.174,24.919,60.163,24.919,35,24,0.0,15.0,4.38403,0.0,102,9,267,2,1364.9880000000005,60.273381294964025
16153,16153,2020-09-23 08:33:00.000,1,60.194,24.942,60.195,24.956,28,29,0.0,15.0,4.38403,0.0,102,9,267,2,2635.5240000000003,80.93212669683258
16154,16154,2020-09-23 08:34:00.000,3,60.165,24.947,60.167,24.936,42,44,0.0,15.0,4.38403,0.0,102,9,267,2,841.5800000000002,60.273381294964025
16155,16155,2020-09-23 08:38:00.000,1,60.186,24.962,60.194,24.95,32,31,0.0,15.0,4.38403,0.0,103,9,267,2,234.426,80.97101449275362
16156,16156,2020-09-23 08:38:00.000,2,60.192,24.954,60.185,24.961,36,28,0.0,15.0,4.38403,0.0,103,9,267,2,0.0,71.62283737024221
16157,16157,2020-09-23 08:39:00.000,4,60.173,24.931,60.18,24.951,54,48,0.0,15.0,4.38403,0.0,103,9,267,2,1898.5349999999985,80.97101449275362
16158,16158,2020-09-23 08:42:00.000,1,60.16,24.936,60.165,24.936,39,31,0.0,15.0,4.38403,0.0,104,9,267,2,137.504,62.48372093023256
16159,16159,2020-09-23 08:47:00.000,3,60.187,24.954,60.182,24.979,41,26,0.0,15.0,4.38403,0.0,105,9,267,2,116.318,71.62109375
16160,16160,2020-09-23 08:52:00.000,4,60.178,24.928,60.181,24.926,37,20,0.0,15.0,4.38403,0.0,106,9,267,2,62.778,61.97272727272728
16161,16161,2020-09-23 08:53:00.000,1,60.197,24.955,60.198,24.93,38,25,0.0,15.0,4.38403,0.0,106,9,267,2,2635.5240000000017,61.97272727272728
16162,16162,2020-09-23 08:55:00.000,5,60.17,24.945,60.169,24.941,50,28,0.0,15.0,4.38403,0.0,107,9,267,2,426.5340000000001,63.444954128440365
16163,16163,2020-09-23 08:57:00.000,4,60.173,24.956,60.185,24.961,33,41,0.0,15.0,4.38403,0.0,107,9,267,2,908.536,71.80909090909091
16164,16164,2020-09-23 08:58:00.000,1,60.16,24.932,60.169,24.933,32,23,0.0,15.0,4.38403,0.0,107,9,267,2,793.947,63.444954128440365
16165,16165,2020-09-23 09:00:00.000,3,60.181,24.943,60.177,24.95,49,44,0.0,15.0,4.49533,0.0,108,9,267,2,411.756,80.1923076923077
16166,16166,2020-09-23 09:03:00.000,4,60.189,24.953,60.187,24.966,29,19,0.0,15.0,4.49533,0.0,108,9,267,2,0.0,71.4304347826087
16167,16167,2020-09-23 09:03:00.000,4,60.19,24.968,60.195,24.957,24,28,0.0,15.0,4.49533,0.0,108,9,267,2,0.0,80.1923076923077
16168,16168,2020-09-23 09:03:00.000,3,60.199,24.949,60.198,24.929,37,43,0.0,15.0,4.49533,0.0,108,9,267,2,2548.0440000000017,61.84102564102564
16169,16169,2020-09-23 09:04:00.000,1,60.171,24.929,60.17,24.945,37,23,0.0,15.0,4.49533,0.0,108,9,267,2,679.0099999999999,80.1923076923077
16170,16170,2020-09-23 09:07:00.000,1,60.188,24.965,60.185,24.983,34,30,0.0,15.0,4.49533,0.0,109,9,267,2,116.318,71.13917525773196
16171,16171,2020-09-23 09:07:00.000,10,60.173,24.957,60.19,24.974,52,50,0.0,15.0,4.49533,0.0,109,9,267,2,908.536,71.13917525773196
16172,16172,2020-09-23 09:08:00.000,4,60.165,24.927,60.161,24.941,34,21,0.0,15.0,4.49533,0.0,109,9,267,2,439.605,61.63203463203463
16173,16173,2020-09-23 09:08:00.000,4,60.176,24.921,60.173,24.923,29,19,0.0,15.0,4.49533,0.0,109,9,267,2,587.9460000000001,61.63203463203463
16174,16174,2020-09-23 09:09:00.000,1,60.161,24.941,60.16,24.946,27,25,0.0,15.0,4.49533,0.0,109,9,267,2,459.2300000000001,71.13917525773196
16175,16175,2020-09-23 09:10:00.000,1,60.183,24.959,60.185,24.961,20,30,0.0,15.0,4.49533,0.0,110,9,267,2,0.0,70.9253112033195
16176,16176,2020-09-23 09:11:00.000,1,60.187,24.962,60.195,24.951,30,29,0.0,15.0,4.49533,0.0,110,9,267,2,234.426,81.13903743315508
16177,16177,2020-09-23 09:11:00.000,3,60.162,24.929,60.16,24.946,29,31,0.0,15.0,4.49533,0.0,110,9,267,2,740.5530000000002,70.9253112033195
16178,16178,2020-09-23 09:11:00.000,1,60.184,24.921,60.185,24.961,35,48,0.0,15.0,4.49533,0.0,110,9,267,2,2752.7760000000003,70.9253112033195
16179,16179,2020-09-23 09:14:00.000,1,60.187,24.954,60.186,24.947,28,21,0.0,15.0,4.49533,0.0,110,9,267,2,751.2950000000003,81.13903743315508
16180,16180,2020-09-23 09:16:00.000,5,60.16,24.946,60.163,24.944,36,18,0.0,15.0,4.49533,0.0,111,9,267,2,180.755,62.16818181818182
16181,16181,2020-09-23 09:17:00.000,6,60.195,24.94,60.198,24.931,28,28,0.0,15.0,4.49533,0.0,111,9,267,2,0.0,62.16818181818182
16182,16182,2020-09-23 09:20:00.000,1,60.164,24.927,60.17,24.925,38,25,0.0,15.0,4.49533,0.0,112,9,267,2,652.038,62.026315789473685
16183,16183,2020-09-23 09:20:00.000,3,60.159,24.935,60.169,24.941,35,45,0.0,15.0,4.49533,0.0,112,9,267,2,1158.386,62.026315789473685
16184,16184,2020-09-23 09:23:00.000,3,60.16,24.935,60.164,24.935,30,44,0.0,15.0,4.49533,0.0,112,9,267,2,39.419,62.026315789473685
16185,16185,2020-09-23 09:25:00.000,1,60.176,24.927,60.168,24.932,40,29,0.0,15.0,4.49533,0.0,113,9,267,2,1343.564,63.060109289617486
16186,16186,2020-09-23 09:27:00.000,3,60.157,24.939,60.168,24.939,36,29,0.0,15.0,4.49533,0.0,113,9,267,2,496.58900000000006,63.060109289617486
16187,16187,2020-09-23 09:28:00.000,3,60.19,24.949,60.187,24.962,26,26,0.0,15.0,4.49533,0.0,113,9,267,2,234.426,70.77155172413794
16188,16188,2020-09-23 09:29:00.000,1,60.161,24.93,60.168,24.938,33,36,0.0,15.0,4.49533,0.0,113,9,267,2,594.369,63.060109289617486
16189,16189,2020-09-23 09:32:00.000,1,60.197,24.95,60.198,24.933,32,19,0.0,15.0,4.49533,0.0,114,9,267,2,2548.0440000000017,62.91237113402062
16190,16190,2020-09-23 09:32:00.000,2,60.171,24.924,60.169,24.933,32,38,0.0,15.0,4.49533,0.0,114,9,267,2,421.3020000000001,62.91237113402062
16191,16191,2020-09-23 09:33:00.000,1,60.16,24.942,60.164,24.933,28,25,0.0,15.0,4.49533,0.0,114,9,267,2,323.28799999999995,62.91237113402062
16192,16192,2020-09-23 09:34:00.000,1,60.175,24.953,60.164,24.935,39,33,0.0,15.0,4.49533,0.0,114,9,267,2,1745.3460000000014,62.91237113402062
16193,16193,2020-09-23 09:35:00.000,1,60.182,24.916,60.17,24.935,35,25,0.0,15.0,4.49533,0.0,115,9,267,2,943.284,62.05851063829788
16194,16194,2020-09-23 09:37:00.000,5,60.197,24.923,60.198,24.933,25,25,0.0,15.0,4.49533,0.0,115,9,267,2,117.252,62.05851063829788
16195,16195,2020-09-23 09:38:00.000,1,60.189,24.956,60.198,24.93,42,33,0.0,15.0,4.49533,0.0,115,9,267,2,2635.5240000000017,62.05851063829788
16196,16196,2020-09-23 09:39:00.000,1,60.163,24.927,60.169,24.93,32,26,0.0,15.0,4.49533,0.0,115,9,267,2,640.8019999999999,62.05851063829788
16197,16197,2020-09-23 09:45:00.000,1,60.166,24.945,60.169,24.932,30,32,0.0,15.0,4.49533,0.0,117,9,267,2,833.8259999999997,61.036458333333336
16198,16198,2020-09-23 09:48:00.000,5,60.193,24.943,60.191,24.945,25,27,0.0,15.0,4.49533,0.0,117,9,267,2,74.565,79.12418300653594
16199,16199,2020-09-23 09:52:00.000,4,60.195,24.94,60.194,24.956,26,26,0.0,15.0,4.49533,0.0,118,9,267,2,2635.5240000000003,82.45911949685535
16200,16200,2020-09-23 10:00:00.000,1,60.163,24.914,60.169,24.932,33,30,0.0,16.1,4.77069,0.0,120,9,267,2,640.8019999999999,62.37908496732026
16201,16201,2020-09-23 10:03:00.000,3,60.186,24.95,60.187,24.966,31,30,0.0,16.1,4.77069,0.0,120,9,267,2,234.426,72.03086419753086
16202,16202,2020-09-23 10:08:00.000,1,60.176,24.917,60.17,24.945,41,25,0.0,16.1,4.77069,0.0,121,9,267,2,1279.7250000000004,82.37162162162163
16203,16203,2020-09-23 10:13:00.000,1,60.18,24.978,60.174,24.93,42,29,0.0,16.1,4.77069,0.0,122,9,267,2,2100.3200000000006,60.93283582089552
